,INDEX,PARENT1,MSTATUS,SEX,EDUCATION,JOB,CAR_USE,CAR_TYPE,RED_CAR,REVOKED,URBANICITY,INCOME,HOME_VAL,BLUEBOOK,OLDCLAIM,KIDSDRIV,AGE,HOMEKIDS,YOJ,TRAVTIME,TIF,CLM_FREQ,MVR_PTS,CAR_AGE,TARGET_FLAG
202,255,1,0,1,4,5,1,5,1,0,0,16.0,16.0,24130.0,0.0,1,16.0,1,16.0,26,13,0,0,16.0,1
203,256,0,1,0,4,6,1,5,0,0,0,15.0,15.0,11380.0,4470.0,0,15.0,0,15.0,5,4,3,0,15.0,0
204,257,0,1,1,3,0,0,1,1,0,0,8.0,8.0,19840.0,0.0,0,8.0,0,8.0,12,3,0,0,8.0,0
205,258,0,1,1,1,2,0,1,1,0,0,1.0,1.0,6200.0,0.0,0,1.0,2,1.0,32,6,0,0,1.0,0
206,259,1,0,0,2,1,1,0,0,0,1,5.0,5.0,12250.0,0.0,0,5.0,2,5.0,38,4,0,6,5.0,0
207,260,0,1,0,2,8,0,5,0,0,0,8.0,8.0,7200.0,0.0,0,8.0,0,8.0,5,4,0,0,8.0,1
208,261,1,0,0,3,0,0,0,1,0,1,5.0,5.0,13420.0,0.0,0,5.0,1,5.0,81,17,0,1,5.0,0
209,262,0,0,0,1,1,1,0,1,0,0,12.0,12.0,22280.0,0.0,0,12.0,0,12.0,61,3,0,1,12.0,0
210,263,0,1,1,1,2,0,1,1,0,0,10.0,10.0,16020.0,7462.0,0,10.0,0,10.0,19,4,2,0,10.0,0
211,264,0,1,1,3,1,1,0,1,0,0,9.0,9.0,32530.0,0.0,0,9.0,0,9.0,41,1,0,2,9.0,0
212,265,0,0,1,3,7,0,1,1,0,0,9.0,9.0,16800.0,0.0,0,9.0,0,9.0,40,17,0,3,9.0,0
213,266,0,1,0,3,5,0,0,0,0,0,8.0,8.0,14950.0,0.0,0,8.0,2,8.0,30,10,0,0,8.0,0
214,267,0,0,0,3,0,0,0,0,0,1,4.0,4.0,15120.0,722.0,0,4.0,0,4.0,57,1,3,0,4.0,0
215,268,1,0,1,2,2,0,1,1,0,0,7.0,7.0,8070.0,2797.0,0,7.0,3,7.0,32,6,2,0,7.0,0
216,269,0,1,0,1,8,1,5,1,0,1,1.0,1.0,11180.0,0.0,0,1.0,0,1.0,5,10,0,0,1.0,0
217,270,1,0,0,4,5,1,3,0,1,0,12.0,12.0,21770.0,35577.0,1,12.0,2,12.0,6,6,3,0,12.0,1
218,271,0,0,1,2,1,0,1,1,1,1,6.0,6.0,2600.0,0.0,0,6.0,0,6.0,46,6,0,2,6.0,0
219,272,1,0,1,2,1,0,1,1,0,0,1.0,1.0,8260.0,0.0,2,1.0,3,1.0,5,6,0,0,1.0,0
220,273,0,0,1,2,2,0,1,1,0,0,9.0,9.0,30260.0,0.0,0,9.0,0,9.0,83,3,0,0,9.0,1
221,274,1,0,1,3,1,1,1,1,0,0,13.0,13.0,10880.0,0.0,0,13.0,4,13.0,56,10,0,0,13.0,0
222,275,0,1,1,4,5,0,2,1,0,0,12.0,12.0,13000.0,4418.0,1,12.0,2,12.0,51,10,1,0,12.0,0
223,276,0,1,0,3,1,1,0,0,0,0,15.0,15.0,14860.0,2592.0,0,15.0,0,15.0,9,4,4,1,15.0,0
224,277,0,1,0,1,8,1,4,0,0,0,1.0,1.0,22770.0,2631.0,0,1.0,0,1.0,28,4,1,1,1.0,0
225,278,0,1,1,4,7,0,0,1,0,0,11.0,11.0,14300.0,9062.0,1,11.0,2,11.0,27,1,1,1,11.0,0
226,279,0,1,0,2,2,1,5,1,1,0,8.0,8.0,7200.0,0.0,2,8.0,2,8.0,44,4,0,3,8.0,1
227,280,0,0,1,4,4,0,5,1,0,0,11.0,11.0,14520.0,7628.0,0,11.0,0,11.0,17,4,2,7,11.0,0
228,282,0,1,1,3,1,1,3,1,0,0,13.0,13.0,27400.0,0.0,0,13.0,0,13.0,43,14,0,0,13.0,0
229,283,0,0,0,1,2,0,0,0,0,0,1.0,1.0,22450.0,3738.0,0,1.0,0,1.0,68,7,1,8,1.0,1
230,284,0,0,0,4,4,0,0,0,0,0,8.0,8.0,13320.0,5253.0,0,8.0,0,8.0,13,6,3,0,8.0,0
231,285,0,1,0,0,3,0,2,0,1,0,14.0,14.0,7900.0,45574.0,0,14.0,0,14.0,34,4,3,0,14.0,0
232,286,0,0,0,1,1,1,5,1,0,1,4.0,4.0,10360.0,0.0,0,4.0,0,4.0,19,1,0,0,4.0,0
233,287,0,1,1,1,1,1,2,1,0,0,8.0,8.0,15760.0,9462.0,0,8.0,0,8.0,42,7,3,0,8.0,0
234,289,0,1,0,1,8,1,3,1,0,0,8.0,8.0,18150.0,6544.0,0,8.0,0,8.0,40,1,1,3,8.0,1
235,290,0,1,1,4,4,0,2,1,0,0,9.0,9.0,7650.0,0.0,0,9.0,0,9.0,41,1,0,8,9.0,1
236,291,1,0,0,4,4,0,0,1,0,0,20.0,20.0,5300.0,7504.0,0,20.0,1,20.0,75,4,2,2,20.0,1
237,292,0,1,1,4,4,0,1,1,0,1,17.0,17.0,6700.0,0.0,0,17.0,0,17.0,43,11,0,0,17.0,0
238,293,1,0,0,4,6,1,4,0,0,0,11.0,11.0,23900.0,1052.0,1,11.0,1,11.0,30,4,2,1,11.0,1
239,296,1,0,1,2,2,0,2,0,0,0,5.0,5.0,3100.0,10099.0,0,5.0,2,5.0,21,9,2,4,5.0,1
240,297,0,0,0,4,4,0,0,0,1,0,18.0,18.0,17480.0,0.0,0,18.0,0,18.0,5,6,0,2,18.0,0
241,298,0,1,1,3,0,0,1,1,0,0,1.0,1.0,13020.0,6689.0,0,1.0,2,1.0,28,3,1,5,1.0,0
242,299,0,0,1,0,5,0,1,1,0,0,17.0,17.0,18270.0,0.0,0,17.0,0,17.0,18,6,0,0,17.0,0
243,301,0,0,1,1,8,0,1,1,1,0,8.0,8.0,7500.0,0.0,0,8.0,0,8.0,30,1,0,0,8.0,0
244,304,0,0,1,1,8,1,1,1,0,0,1.0,1.0,7700.0,10177.0,0,1.0,0,1.0,27,6,2,3,1.0,0
245,305,0,1,1,0,4,0,0,1,0,0,14.0,14.0,20090.0,10520.0,0,14.0,0,14.0,63,4,2,1,14.0,1
246,306,0,1,1,4,7,0,2,1,1,0,11.0,11.0,10480.0,20452.0,0,11.0,0,11.0,63,13,2,2,11.0,1
247,307,0,1,1,3,1,1,1,1,1,0,9.0,9.0,10470.0,19030.0,0,9.0,1,9.0,40,1,3,9,9.0,0
248,309,0,0,1,1,2,0,1,1,0,0,1.0,1.0,11650.0,10231.0,0,1.0,0,1.0,19,4,1,0,1.0,1
249,310,0,0,0,3,1,1,4,1,0,0,8.0,8.0,27180.0,4784.0,0,8.0,0,8.0,43,1,2,4,8.0,0
250,311,0,1,1,3,7,0,2,1,1,0,8.0,8.0,14190.0,35430.0,0,8.0,0,8.0,28,4,2,2,8.0,0
251,312,0,1,1,3,1,1,1,1,0,0,10.0,10.0,13800.0,10851.0,1,10.0,2,10.0,28,3,2,0,10.0,0
252,313,1,0,1,3,0,0,1,1,1,0,10.0,10.0,13340.0,0.0,1,10.0,2,10.0,49,1,0,1,10.0,0
253,314,0,1,1,3,7,0,1,1,0,1,8.0,8.0,13340.0,6913.0,1,8.0,1,8.0,32,1,1,3,8.0,0
254,315,0,1,1,3,2,0,2,1,1,1,10.0,10.0,5990.0,0.0,2,10.0,2,10.0,84,17,0,0,10.0,0
255,316,1,0,1,3,1,1,0,1,0,0,12.0,12.0,11750.0,9261.0,1,12.0,2,12.0,45,1,1,3,12.0,1
256,317,1,0,1,1,2,1,5,0,0,1,1.0,1.0,6100.0,5771.0,0,1.0,2,1.0,34,1,1,5,1.0,1
257,318,0,1,0,4,6,1,4,0,0,0,18.0,18.0,23250.0,5039.0,0,18.0,0,18.0,51,1,1,4,18.0,1
258,321,0,1,1,3,5,0,1,1,0,0,9.0,9.0,16730.0,0.0,0,9.0,0,9.0,30,13,0,0,9.0,0
259,322,0,1,0,2,8,0,0,1,0,1,1.0,1.0,4980.0,0.0,0,1.0,0,1.0,32,6,0,0,1.0,0
260,323,1,0,1,1,1,1,1,1,0,0,1.0,1.0,20630.0,7767.0,0,1.0,1,1.0,44,1,2,8,1.0,1
261,325,0,0,1,0,4,0,0,1,0,0,10.0,10.0,13440.0,8185.0,0,10.0,0,10.0,45,1,4,2,10.0,0
262,326,1,0,1,1,1,1,2,1,0,0,1.0,1.0,22340.0,4769.0,0,1.0,1,1.0,25,1,1,4,1.0,1
263,327,1,0,0,2,8,0,5,1,1,0,1.0,1.0,6000.0,41818.0,1,1.0,2,1.0,33,1,1,3,1.0,1
264,328,0,0,1,3,0,0,1,1,0,0,9.0,9.0,10370.0,663.0,0,9.0,0,9.0,34,6,2,0,9.0,0
265,329,0,1,0,0,6,1,5,1,0,0,17.0,17.0,7100.0,0.0,0,17.0,0,17.0,30,7,0,2,17.0,0
266,330,1,0,1,4,4,0,1,1,0,0,1.0,1.0,13060.0,0.0,0,1.0,3,1.0,44,6,0,0,1.0,0
267,332,0,0,1,3,0,0,0,1,0,1,10.0,10.0,24150.0,0.0,0,10.0,0,10.0,43,4,0,1,10.0,0
268,333,0,0,0,2,1,1,5,0,0,1,1.0,1.0,6700.0,0.0,0,1.0,0,1.0,28,4,0,0,1.0,0
269,334,0,0,0,1,1,1,0,0,0,0,5.0,5.0,13780.0,1937.0,0,5.0,0,5.0,16,1,2,6,5.0,0
270,335,0,1,1,4,4,0,2,1,0,0,18.0,18.0,29470.0,0.0,0,18.0,1,18.0,50,6,0,1,18.0,1
271,336,0,1,0,0,3,0,5,1,0,0,0.0,0.0,5900.0,7401.0,0,0.0,2,0.0,11,10,1,0,0.0,0
272,337,0,0,0,4,4,0,3,1,0,0,13.0,13.0,16580.0,27130.0,0,13.0,0,13.0,24,4,2,0,13.0,0
273,338,0,1,0,4,6,1,5,1,0,0,19.0,19.0,5700.0,0.0,0,19.0,0,19.0,36,13,0,2,19.0,0
274,339,0,1,0,2,8,0,0,0,0,1,5.0,5.0,15330.0,0.0,0,5.0,0,5.0,39,10,0,0,5.0,0
275,340,0,1,0,2,2,0,0,1,0,0,5.0,5.0,6350.0,5702.0,0,5.0,0,5.0,33,1,1,4,5.0,1
276,341,0,1,1,1,1,1,1,1,0,0,10.0,10.0,14640.0,0.0,0,10.0,0,10.0,68,10,0,0,10.0,0
277,342,0,1,1,3,1,1,2,1,1,0,15.0,15.0,23470.0,41913.0,0,15.0,0,15.0,26,4,3,0,15.0,1
278,344,0,0,1,0,3,0,1,1,0,0,1.0,1.0,24120.0,0.0,0,1.0,0,1.0,22,3,0,4,1.0,0
279,345,0,1,0,1,0,0,5,0,0,0,6.0,6.0,6100.0,4263.0,0,6.0,0,6.0,5,1,2,7,6.0,0
280,346,0,0,0,4,6,1,4,0,0,0,19.0,19.0,22560.0,10375.0,0,19.0,0,19.0,46,1,4,6,19.0,0
281,349,0,1,0,2,8,0,5,0,0,0,1.0,1.0,10160.0,8118.0,0,1.0,3,1.0,27,6,1,3,1.0,0
282,351,0,0,1,0,4,0,0,1,0,0,8.0,8.0,24360.0,0.0,0,8.0,0,8.0,6,6,0,0,8.0,0
283,352,0,1,0,4,4,0,1,1,0,0,14.0,14.0,6960.0,0.0,0,14.0,3,14.0,55,1,0,2,14.0,1
284,353,0,1,0,0,5,1,4,1,0,0,11.0,11.0,22980.0,0.0,0,11.0,0,11.0,28,3,0,2,11.0,0
285,354,0,1,0,1,8,0,0,0,0,0,8.0,8.0,4200.0,0.0,0,8.0,2,8.0,30,11,0,2,8.0,0
286,355,0,0,1,4,5,0,0,1,0,0,15.0,15.0,17410.0,0.0,0,15.0,0,15.0,45,7,0,0,15.0,0
287,356,0,1,1,3,7,1,5,1,0,0,1.0,1.0,9960.0,5489.0,0,1.0,1,1.0,32,1,1,3,1.0,0
288,359,0,1,1,1,1,0,1,1,1,1,11.0,11.0,17440.0,0.0,0,11.0,0,11.0,56,6,0,1,11.0,0
289,361,0,1,0,1,1,1,5,0,0,0,3.0,3.0,28710.0,0.0,0,3.0,0,3.0,11,7,0,0,3.0,1
290,362,1,0,1,1,2,0,0,1,1,0,1.0,1.0,11480.0,17493.0,0,1.0,2,1.0,31,1,4,2,1.0,1
291,363,1,0,1,3,5,0,2,1,0,0,10.0,10.0,22920.0,0.0,2,10.0,2,10.0,16,1,0,0,10.0,1
292,364,0,0,1,3,1,1,0,1,0,0,11.0,11.0,14930.0,4048.0,0,11.0,0,11.0,21,10,2,0,11.0,0
293,365,0,1,1,1,7,0,1,1,1,0,5.0,5.0,7980.0,0.0,0,5.0,2,5.0,5,6,0,0,5.0,0
294,369,0,1,1,2,1,1,2,1,0,0,1.0,1.0,14100.0,0.0,0,1.0,2,1.0,23,6,0,3,1.0,0
295,370,0,1,1,1,2,0,1,1,0,1,1.0,1.0,9800.0,0.0,1,1.0,2,1.0,20,10,0,0,1.0,0
296,371,0,1,0,1,1,1,3,0,0,0,1.0,1.0,16370.0,3913.0,0,1.0,0,1.0,5,4,2,7,1.0,1
297,372,0,1,1,1,1,1,2,1,0,0,6.0,6.0,11950.0,5137.0,0,6.0,0,6.0,54,7,1,6,6.0,1
298,373,0,0,0,0,6,1,4,0,0,0,23.0,23.0,34020.0,1332.0,0,23.0,0,23.0,52,1,3,6,23.0,0
299,374,0,0,1,0,3,0,1,1,0,0,18.0,18.0,20540.0,0.0,0,18.0,0,18.0,32,17,0,0,18.0,0
300,375,0,1,0,1,5,0,5,0,1,0,8.0,8.0,10210.0,0.0,1,8.0,2,8.0,6,1,0,0,8.0,1
301,377,1,0,1,1,2,0,2,1,0,0,1.0,1.0,5460.0,4188.0,0,1.0,1,1.0,37,1,2,5,1.0,1
302,378,0,1,1,1,1,1,1,1,0,0,1.0,1.0,8530.0,0.0,0,1.0,0,1.0,38,10,0,0,1.0,0
303,379,0,1,1,3,0,0,0,1,0,0,12.0,12.0,7210.0,0.0,0,12.0,0,12.0,37,13,0,0,12.0,0
304,381,0,1,0,2,8,0,0,0,1,1,1.0,1.0,6520.0,0.0,0,1.0,0,1.0,47,3,0,0,1.0,0
305,382,0,1,1,3,5,0,2,1,0,0,13.0,13.0,16780.0,4500.0,0,13.0,0,13.0,39,10,2,3,13.0,0
306,383,0,1,0,0,5,0,3,1,0,0,13.0,13.0,21730.0,0.0,0,13.0,0,13.0,35,1,0,2,13.0,0
307,384,0,0,1,4,4,0,1,1,0,0,15.0,15.0,17960.0,3575.0,0,15.0,0,15.0,17,4,1,4,15.0,0
308,385,1,0,1,2,7,0,1,1,0,0,1.0,1.0,14240.0,0.0,0,1.0,1,1.0,41,4,0,1,1.0,1
309,386,0,0,1,4,5,0,2,1,0,0,8.0,8.0,5010.0,4750.0,0,8.0,0,8.0,31,6,2,0,8.0,0
310,387,0,1,1,3,7,0,2,1,0,0,14.0,14.0,8560.0,3769.0,0,14.0,0,14.0,11,6,2,5,14.0,1
311,389,0,1,0,1,8,1,5,1,0,0,9.0,9.0,7960.0,1079.0,0,9.0,0,9.0,14,10,2,2,9.0,1
312,390,0,1,1,1,2,0,1,1,0,0,1.0,1.0,13420.0,8174.0,2,1.0,3,1.0,48,10,2,9,1.0,0
313,391,0,0,0,4,6,1,4,0,0,0,13.0,13.0,29220.0,0.0,0,13.0,0,13.0,41,13,0,1,13.0,1
314,392,0,1,1,3,8,1,2,1,0,0,6.0,6.0,4100.0,11279.0,0,6.0,1,6.0,10,1,3,5,6.0,1
315,393,0,1,0,1,1,1,5,0,1,0,10.0,10.0,11510.0,0.0,0,10.0,2,10.0,45,13,0,0,10.0,1
316,394,0,0,1,4,4,0,2,1,1,0,18.0,18.0,26290.0,0.0,0,18.0,0,18.0,5,16,0,2,18.0,0
317,395,0,1,1,4,4,0,1,1,0,0,15.0,15.0,9060.0,3400.0,0,15.0,0,15.0,51,10,3,0,15.0,0
318,397,0,0,0,1,8,1,4,0,0,1,8.0,8.0,26500.0,0.0,0,8.0,0,8.0,36,10,0,2,8.0,0
319,399,0,0,0,1,0,1,4,1,0,0,1.0,1.0,25420.0,0.0,0,1.0,0,1.0,41,9,0,1,1.0,1
320,400,0,0,0,1,0,1,5,0,0,1,8.0,8.0,9070.0,0.0,0,8.0,0,8.0,22,6,0,3,8.0,0
321,401,0,0,1,3,0,0,1,1,0,0,9.0,9.0,18540.0,0.0,0,9.0,0,9.0,38,1,0,2,9.0,0
322,402,0,1,1,1,5,0,2,1,0,0,1.0,1.0,11590.0,3614.0,0,1.0,0,1.0,52,11,2,0,1.0,0
323,404,0,0,0,3,5,0,0,0,0,0,7.0,7.0,17480.0,0.0,0,7.0,0,7.0,28,13,0,0,7.0,0
324,405,0,0,1,3,1,1,1,1,0,0,10.0,10.0,21320.0,36556.0,0,10.0,0,10.0,45,4,1,4,10.0,0
325,406,0,1,1,3,7,0,1,1,0,1,9.0,9.0,4500.0,0.0,0,9.0,3,9.0,22,1,0,0,9.0,0
326,407,0,1,1,4,7,0,2,1,0,0,15.0,15.0,8400.0,0.0,0,15.0,0,15.0,62,4,0,1,15.0,0
327,408,0,1,1,0,5,0,1,1,0,0,1.0,1.0,11300.0,5299.0,1,1.0,3,1.0,30,6,1,2,1.0,0
328,409,0,1,0,4,0,1,5,1,0,0,15.0,15.0,9720.0,5645.0,0,15.0,0,15.0,70,6,3,0,15.0,0
329,411,0,1,1,0,6,1,5,1,0,1,14.0,14.0,13710.0,0.0,0,14.0,1,14.0,5,8,0,2,14.0,0
330,413,0,1,0,2,1,1,0,0,0,0,8.0,8.0,14210.0,0.0,0,8.0,0,8.0,30,1,0,0,8.0,0
331,414,0,0,0,2,1,1,4,0,1,0,1.0,1.0,24520.0,0.0,0,1.0,0,1.0,36,4,0,5,1.0,1
332,415,0,0,0,4,4,0,0,0,0,0,14.0,14.0,7100.0,0.0,0,14.0,0,14.0,52,1,0,0,14.0,0
333,416,0,0,1,4,4,0,0,1,0,0,11.0,11.0,18850.0,0.0,0,11.0,0,11.0,13,6,0,1,11.0,1
334,417,0,0,0,1,1,1,0,1,0,0,7.0,7.0,15150.0,0.0,0,7.0,0,7.0,32,4,0,0,7.0,1
335,418,0,0,1,2,1,1,5,1,0,1,1.0,1.0,27520.0,0.0,0,1.0,0,1.0,40,12,0,0,1.0,0
336,419,1,0,1,2,8,0,1,1,0,0,1.0,1.0,1500.0,0.0,1,1.0,2,1.0,18,3,0,3,1.0,1
337,421,0,1,0,2,2,1,5,1,1,0,1.0,1.0,9260.0,39892.0,0,1.0,0,1.0,31,1,3,6,1.0,1
338,422,0,1,1,1,1,1,1,1,1,0,1.0,1.0,11840.0,44414.0,0,1.0,2,1.0,20,18,1,1,1.0,1
339,423,0,1,0,3,1,1,0,0,0,1,9.0,9.0,15820.0,0.0,0,9.0,0,9.0,36,6,0,0,9.0,0
340,424,0,0,0,3,0,1,4,1,0,0,8.0,8.0,39190.0,0.0,0,8.0,0,8.0,45,9,0,3,8.0,0
341,425,0,1,1,3,5,0,1,1,0,0,8.0,8.0,11440.0,981.0,1,8.0,2,8.0,20,13,1,0,8.0,1
342,426,1,0,0,1,2,1,4,0,0,0,9.0,9.0,22720.0,1992.0,0,9.0,1,9.0,38,3,2,6,9.0,1
343,427,0,1,0,3,0,0,0,1,0,0,15.0,15.0,14820.0,0.0,0,15.0,0,15.0,21,10,0,0,15.0,0
344,428,0,0,1,1,1,1,1,0,0,0,9.0,9.0,15400.0,4148.0,0,9.0,0,9.0,19,4,1,5,9.0,0
345,429,0,1,1,1,1,0,2,1,0,0,1.0,1.0,7420.0,0.0,1,1.0,2,1.0,30,6,0,2,1.0,1
346,430,1,0,0,4,6,0,3,0,0,0,15.0,15.0,19500.0,6762.0,0,15.0,1,15.0,37,7,1,4,15.0,1
347,431,0,1,1,2,8,0,2,1,0,0,1.0,1.0,5000.0,0.0,0,1.0,0,1.0,17,10,0,0,1.0,0
348,432,0,0,0,3,1,1,3,0,0,0,7.0,7.0,16290.0,0.0,0,7.0,0,7.0,47,11,0,0,7.0,0
349,433,0,1,0,4,6,1,5,1,1,0,8.0,8.0,11050.0,41833.0,0,8.0,0,8.0,26,6,3,5,8.0,0
350,435,0,1,1,1,1,1,2,1,0,0,5.0,5.0,21840.0,6600.0,0,5.0,0,5.0,30,1,2,3,5.0,1
351,436,0,1,0,1,1,1,0,1,0,0,1.0,1.0,5400.0,0.0,0,1.0,3,1.0,42,3,0,1,1.0,0
352,437,0,1,0,1,1,1,5,0,0,0,6.0,6.0,6400.0,7993.0,0,6.0,0,6.0,63,1,1,7,6.0,1
353,438,0,1,1,1,8,1,1,1,0,1,10.0,10.0,6300.0,0.0,0,10.0,0,10.0,25,1,0,0,10.0,0
354,439,0,1,0,2,2,1,5,0,0,0,1.0,1.0,8530.0,3710.0,0,1.0,0,1.0,45,4,3,7,1.0,1
355,441,0,1,1,1,2,0,1,1,0,1,10.0,10.0,8260.0,0.0,0,10.0,0,10.0,20,4,0,0,10.0,0
356,442,0,1,0,3,0,0,0,1,0,0,6.0,6.0,14060.0,3868.0,0,6.0,0,6.0,57,1,1,3,6.0,1
357,443,0,0,1,3,5,0,2,0,0,0,1.0,1.0,9360.0,0.0,0,1.0,0,1.0,67,6,0,0,1.0,1
358,444,0,1,0,2,1,0,0,1,0,0,5.0,5.0,6150.0,0.0,0,5.0,3,5.0,47,10,0,1,5.0,0
359,445,1,0,1,3,0,0,5,1,0,0,1.0,1.0,33250.0,0.0,1,1.0,1,1.0,22,18,0,4,1.0,0
360,446,1,0,0,2,2,0,5,0,0,1,5.0,5.0,7090.0,0.0,0,5.0,3,5.0,19,6,0,0,5.0,0
361,447,0,1,0,4,4,0,0,1,0,0,10.0,10.0,38290.0,0.0,0,10.0,0,10.0,37,7,0,1,10.0,0
362,448,0,1,0,3,0,0,0,1,0,0,7.0,7.0,8310.0,0.0,0,7.0,0,7.0,5,12,0,0,7.0,0
363,449,0,0,1,4,0,0,2,1,0,0,19.0,19.0,16250.0,0.0,0,19.0,0,19.0,46,10,0,0,19.0,1
364,451,0,0,0,3,1,1,4,0,0,0,8.0,8.0,26520.0,2659.0,0,8.0,0,8.0,21,1,1,1,8.0,0
365,452,0,0,0,3,5,1,5,0,0,0,14.0,14.0,10260.0,0.0,0,14.0,0,14.0,26,10,0,0,14.0,0
366,454,0,0,1,1,7,0,1,1,0,0,8.0,8.0,5400.0,5338.0,0,8.0,0,8.0,46,4,3,5,8.0,0
367,455,0,1,1,2,8,0,1,1,0,1,1.0,1.0,9100.0,5289.0,0,1.0,2,1.0,25,5,2,1,1.0,0
368,456,0,1,0,3,1,1,0,0,0,1,7.0,7.0,21600.0,0.0,0,7.0,0,7.0,25,9,0,1,7.0,0
369,457,0,1,1,2,2,0,1,1,0,1,6.0,6.0,6240.0,0.0,0,6.0,3,6.0,37,4,0,0,6.0,0
370,458,0,1,0,4,6,1,4,1,0,0,20.0,20.0,29330.0,0.0,0,20.0,1,20.0,35,1,0,0,20.0,0
371,459,0,1,0,1,1,1,5,0,0,0,1.0,1.0,10850.0,7219.0,0,1.0,0,1.0,39,6,3,3,1.0,0
372,460,0,1,0,1,2,0,1,1,0,0,6.0,6.0,13660.0,0.0,0,6.0,2,6.0,5,6,0,2,6.0,0
373,461,0,1,0,3,1,1,0,1,0,1,8.0,8.0,14010.0,0.0,0,8.0,0,8.0,39,6,0,5,8.0,0
374,462,0,0,0,1,1,1,5,1,1,1,9.0,9.0,4700.0,0.0,0,9.0,0,9.0,21,4,0,1,9.0,1
375,463,0,1,0,4,5,0,0,0,0,0,9.0,9.0,18230.0,0.0,2,9.0,2,9.0,28,6,0,1,9.0,0
376,467,0,1,1,2,8,0,1,1,0,0,6.0,6.0,16180.0,0.0,0,6.0,0,6.0,10,7,0,0,6.0,0
377,468,0,0,1,2,2,0,1,1,0,1,5.0,5.0,9970.0,18331.0,0,5.0,0,5.0,59,10,1,4,5.0,0
378,469,0,1,1,2,2,0,2,1,0,0,1.0,1.0,18960.0,8571.0,1,1.0,2,1.0,32,6,1,8,1.0,1
379,470,0,0,0,2,1,0,3,0,1,0,6.0,6.0,21010.0,4652.0,0,6.0,0,6.0,20,10,3,2,6.0,0
380,471,0,1,1,3,2,0,0,1,0,0,9.0,9.0,14480.0,0.0,1,9.0,1,9.0,21,4,0,0,9.0,0
381,472,1,0,1,3,0,0,1,1,0,1,8.0,8.0,20460.0,0.0,0,8.0,3,8.0,56,1,0,0,8.0,0
382,474,0,1,0,4,6,1,3,0,1,0,9.0,9.0,17540.0,36562.0,0,9.0,1,9.0,37,14,3,4,9.0,0
383,475,0,1,1,2,2,1,5,1,1,0,8.0,8.0,26280.0,39535.0,2,8.0,3,8.0,37,7,3,2,8.0,1
384,477,1,0,0,1,2,1,5,1,0,0,1.0,1.0,8240.0,0.0,0,1.0,2,1.0,46,10,0,0,1.0,0
385,480,0,0,0,0,4,0,0,1,0,0,17.0,17.0,23150.0,0.0,0,17.0,0,17.0,43,4,0,2,17.0,0
386,481,0,1,1,1,7,0,1,1,0,0,1.0,1.0,13970.0,0.0,0,1.0,0,1.0,27,7,0,0,1.0,0
387,482,0,1,1,1,1,1,5,1,0,0,1.0,1.0,28040.0,0.0,1,1.0,1,1.0,40,11,0,1,1.0,0
388,483,1,0,1,2,1,1,1,1,0,0,1.0,1.0,10470.0,0.0,0,1.0,3,1.0,53,11,0,4,1.0,0
389,484,0,0,1,0,3,0,2,1,1,0,16.0,16.0,17820.0,0.0,0,16.0,0,16.0,42,1,0,0,16.0,0
390,485,0,0,1,3,2,0,1,1,0,1,7.0,7.0,18010.0,0.0,0,7.0,0,7.0,29,4,0,1,7.0,0
391,486,0,1,0,1,1,1,0,1,0,1,1.0,1.0,11550.0,0.0,0,1.0,0,1.0,49,1,0,0,1.0,0
392,487,0,1,1,3,5,0,1,1,1,0,11.0,11.0,14360.0,30288.0,0,11.0,0,11.0,19,1,1,2,11.0,1
393,488,0,1,1,2,2,0,1,1,0,0,8.0,8.0,7390.0,1546.0,0,8.0,3,8.0,47,1,2,4,8.0,1
394,489,0,1,0,1,1,1,3,0,0,0,7.0,7.0,21820.0,1144.0,0,7.0,0,7.0,37,1,3,5,7.0,1
395,490,0,1,1,3,0,0,5,1,0,0,8.0,8.0,23800.0,0.0,0,8.0,0,8.0,35,1,0,0,8.0,0
396,491,0,0,1,3,0,0,1,1,0,0,8.0,8.0,6600.0,0.0,0,8.0,0,8.0,39,1,0,0,8.0,0
397,492,0,1,1,1,8,1,0,1,0,0,1.0,1.0,19790.0,8251.0,0,1.0,3,1.0,30,1,3,1,1.0,0
398,494,0,1,1,1,1,1,2,1,1,0,1.0,1.0,9130.0,32882.0,0,1.0,2,1.0,25,7,1,6,1.0,1
399,495,1,0,1,1,7,0,1,1,0,1,7.0,7.0,12540.0,3452.0,3,7.0,3,7.0,35,1,1,1,7.0,0
400,496,0,1,1,1,1,1,2,1,0,0,1.0,1.0,5560.0,2949.0,1,1.0,2,1.0,35,1,2,3,1.0,1
401,498,0,1,0,3,0,1,3,0,0,0,10.0,10.0,18050.0,0.0,0,10.0,0,10.0,33,1,0,0,10.0,0
402,499,0,1,0,1,8,0,1,1,0,1,7.0,7.0,14750.0,0.0,0,7.0,1,7.0,24,6,0,0,7.0,0
403,500,0,1,1,2,1,0,1,1,0,0,7.0,7.0,14250.0,0.0,0,7.0,2,7.0,52,14,0,1,7.0,1
404,501,0,0,0,1,1,0,0,1,0,0,8.0,8.0,22790.0,39614.0,0,8.0,0,8.0,17,1,1,4,8.0,0
405,502,0,1,1,0,5,0,1,1,0,0,13.0,13.0,11490.0,0.0,0,13.0,0,13.0,34,10,0,2,13.0,0
406,506,0,1,0,2,1,0,0,0,0,1,1.0,1.0,8870.0,0.0,0,1.0,0,1.0,45,1,0,0,1.0,0
